Srid,Coord Ref Sys Name,Coord Sys Id,Source Geog Srid,Projection Conv Id,Information Source,Data Source
"82,219","UTM Zone 11, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,220",UTM Zone 12 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,221",UTM Zone 12 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,222",UTM Zone 12 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,223","UTM Zone 12, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,224","UTM Zone 12, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,225",UTM Zone 13 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,226",UTM Zone 13 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,227",UTM Zone 13 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,228","UTM Zone 13, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,229","UTM Zone 13, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,230",UTM Zone 14 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,231",UTM Zone 14 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,232",UTM Zone 14 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,233","UTM Zone 14, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,234","UTM Zone 14, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,235",UTM Zone 15 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,236",UTM Zone 15 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,237",UTM Zone 15 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,238","UTM Zone 15, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,239","UTM Zone 15, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,240",UTM Zone 16 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,241",UTM Zone 16 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,242",UTM Zone 16 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,243","UTM Zone 16, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,244","UTM Zone 16, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,245",UTM Zone 17 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,246",UTM Zone 17 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,247",UTM Zone 17 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,248","UTM Zone 17, Northern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,249","UTM Zone 17, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,250","UTM Zone 17, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,251","UTM Zone 17, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,252",UTM Zone 18 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,253",UTM Zone 18 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,254",UTM Zone 18 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,255","UTM Zone 18, Northern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,256","UTM Zone 18, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,257","UTM Zone 18, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,258","UTM Zone 18, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,259","UTM Zone 18, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,260",UTM Zone 19 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,261",UTM Zone 19 (NAD 27 for US),"4,400","2,000,007","",Oracle,""
"82,262",UTM Zone 19 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,263","UTM Zone 19, Northern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,264","UTM Zone 19, Northern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,265","UTM Zone 19, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,266","UTM Zone 19, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,267","UTM Zone 19, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,268","UTM Zone 19, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,269",UTM Zone 2 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,270",UTM Zone 2 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,271","UTM Zone 2, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,272","UTM Zone 2, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,273",UTM Zone 20 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,274",UTM Zone 20 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,275","UTM Zone 20, Northern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,276","UTM Zone 20, Northern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,277","UTM Zone 20, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,186",Quebec MTM Zone 3 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,187",Quebec MTM Zone 4 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,188",Quebec MTM Zone 4 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,189",Quebec MTM Zone 5 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,190",Quebec MTM Zone 5 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,191",Quebec MTM Zone 6 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,192",Quebec MTM Zone 6 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,193",Quebec MTM Zone 7 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,194",Quebec MTM Zone 7 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,195",Quebec MTM Zone 8 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,196",Quebec MTM Zone 8 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,197",Quebec MTM Zone 9 (NAD 27),"4,400","2,000,010","",Oracle,""
"82,198",Quebec MTM Zone 9 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,368","UTM Zone 4, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,369","UTM Zone 4, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,370","UTM Zone 40, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,371","UTM Zone 40, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,372","UTM Zone 41, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,373","UTM Zone 41, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,374","UTM Zone 42, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,375","UTM Zone 42, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,376","UTM Zone 43, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,377","UTM Zone 43, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,378","UTM Zone 44, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,379","UTM Zone 44, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,380","UTM Zone 45, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,290",UTM Zone 22 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,291","UTM Zone 22, Northern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,292","UTM Zone 22, Northern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,293","UTM Zone 22, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,294","UTM Zone 22, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,295","UTM Zone 22, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,296","UTM Zone 22, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,297",UTM Zone 23 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,298",UTM Zone 23 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,299","UTM Zone 23, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,300","UTM Zone 23, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,301","UTM Zone 23, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,302","UTM Zone 23, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,303",UTM Zone 24 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,304",UTM Zone 24 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,305","UTM Zone 24, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,306","UTM Zone 24, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,307","UTM Zone 24, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,308","UTM Zone 24, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,309",UTM Zone 25 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,310",UTM Zone 25 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,311","UTM Zone 25, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,312","UTM Zone 25, Southern Hemisphere (Corrego Alegre)","4,400","2,000,016","",Oracle,""
"82,313","UTM Zone 25, Southern Hemisphere (SAD 69)","4,400","2,000,004","",Oracle,""
"82,314","UTM Zone 25, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,315",UTM Zone 26 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,316",UTM Zone 26 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,317","UTM Zone 26, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,318","UTM Zone 26, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,319",UTM Zone 27 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,320",UTM Zone 27 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,321","UTM Zone 27, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,322","UTM Zone 27, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,323",UTM Zone 28 (ED 50),"4,400","2,000,014","",Oracle,""
"82,324",UTM Zone 28 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,325",UTM Zone 28 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,326","UTM Zone 28, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,327","UTM Zone 28, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,328",UTM Zone 29 (ED 50),"4,400","2,000,014","",Oracle,""
"82,329",UTM Zone 29 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,330",UTM Zone 29 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,331","UTM Zone 29, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,332","UTM Zone 29, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,333",UTM Zone 3 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,334",UTM Zone 3 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,335","UTM Zone 3, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,336","UTM Zone 3, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,337",UTM Zone 30 (ED 50),"4,400","2,000,014","",Oracle,""
"82,338","UTM Zone 30, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,339","UTM Zone 30, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,340",UTM Zone 31 (ED 50),"4,400","2,000,014","",Oracle,""
"82,341","UTM Zone 31, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,342","UTM Zone 31, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,343",UTM Zone 32 (ED 50),"4,400","2,000,014","",Oracle,""
"82,344","UTM Zone 32, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,345","UTM Zone 32, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,346",UTM Zone 33 (ED 50),"4,400","2,000,014","",Oracle,""
"82,347","UTM Zone 33, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,348","UTM Zone 33, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,349",UTM Zone 34 (ED 50),"4,400","2,000,014","",Oracle,""
"82,350","UTM Zone 34, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,351","UTM Zone 34, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,352",UTM Zone 35 (ED 50),"4,400","2,000,014","",Oracle,""
"82,353","UTM Zone 35, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,354","UTM Zone 35, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,355",UTM Zone 36 (ED 50),"4,400","2,000,014","",Oracle,""
"82,356","UTM Zone 36, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,357","UTM Zone 36, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,358",UTM Zone 37 (ED 50),"4,400","2,000,014","",Oracle,""
"82,359","UTM Zone 37, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,360","UTM Zone 37, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,361",UTM Zone 38 (ED 50),"4,400","2,000,014","",Oracle,""
"82,362","UTM Zone 38, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,363","UTM Zone 38, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,364","UTM Zone 39, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,365","UTM Zone 39, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,366",UTM Zone 4 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,367",UTM Zone 4 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,394","UTM Zone 50, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,395","UTM Zone 50, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,396",UTM Zone 51 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,397","UTM Zone 51, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,398","UTM Zone 51, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,399",UTM Zone 52 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,400","UTM Zone 52, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,401","UTM Zone 52, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,402",UTM Zone 53 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,403","UTM Zone 53, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,404","UTM Zone 53, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,405",UTM Zone 54 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,406","UTM Zone 54, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,407","UTM Zone 54, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,470",MGA94 Zone 57,"4,400","2,000,012","",Navigate,""
"82,471",MGA94 Zone 58,"4,400","2,000,012","",Navigate,""
"82,472",VICGRID66,"4,400","1,000,000,123","",Navigate,""
"82,473",VICGRID94,"4,400","2,000,012","",Navigate,""
"82,474",ACT Standard Grid (AGD 66),"4,400","1,000,000,123","",Navigate,""
"82,475",SA Lambert (GDA94),"4,400","2,000,012","",Navigate,""
"83,027","UTM Zone 27, (ETRS 89)","4,400","2,000,015","",Oracle,""
"83,028","UTM Zone 28, (ETRS 89)","4,400","2,000,015","",Oracle,""
"83,029","UTM Zone 29, (ETRS 89)","4,400","2,000,015","",Oracle,""
"83,030","UTM Zone 30, (ETRS 89)","4,400","2,000,015","",Oracle,""
"83,031","UTM Zone 31, (ETRS 89)","4,400","2,000,015","",Oracle,""
"83,032","UTM Zone 32, (ETRS 89)","4,400","2,000,015","",Oracle,""
"82,408",UTM Zone 55 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,409","UTM Zone 55, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,410","UTM Zone 55, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,411",UTM Zone 56 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,412","UTM Zone 56, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,413","UTM Zone 56, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,414",UTM Zone 57 (Tokyo),"4,400","2,000,003","",Oracle,""
"82,415","UTM Zone 57, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,416","UTM Zone 57, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,417","UTM Zone 58, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,418","UTM Zone 58, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,419","UTM Zone 59, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,420","UTM Zone 59, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,421",UTM Zone 6 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,422",UTM Zone 6 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,423","UTM Zone 6, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,424","UTM Zone 6, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,425","UTM Zone 60, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,426","UTM Zone 60, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,427",UTM Zone 7 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,428",UTM Zone 7 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,429",UTM Zone 7 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,430","UTM Zone 7, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,431","UTM Zone 7, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,432",UTM Zone 8 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,433",UTM Zone 8 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,434",UTM Zone 8 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,435","UTM Zone 8, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,436","UTM Zone 8, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,437",UTM Zone 9 (NAD 27 for Alaska),"4,400","2,000,011","",Oracle,""
"82,438",UTM Zone 9 (NAD 27 for Canada),"4,400","2,000,010","",Oracle,""
"82,439",UTM Zone 9 (NAD 83),"4,400","2,000,006","",Oracle,""
"82,440","UTM Zone 9, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,441","UTM Zone 9, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,442",Vermont 4400 (1927),"4,497","2,000,007","",Oracle,""
"82,443","Vermont 4400 (1983, US Survey feet)","4,497","2,000,006","",Oracle,""
"82,444","Vermont 4400 (1983, meters)","4,400","2,000,006","",Oracle,""
"82,445",Wairarapa Circuit,"4,400","2,000,013","",Oracle,""
"82,446",Wanganui Circuit,"4,400","2,000,013","",Oracle,""
"82,447",Wellington Circuit,"4,400","2,000,013","",Oracle,""
"82,448","Wyoming 4901, Eastern Zone (1927)","4,497","2,000,007","",Oracle,""
"82,449","Wyoming 4901, Eastern Zone (1983, US Survey feet)","4,497","2,000,006","",Oracle,""
"82,450","Wyoming 4901, Eastern Zone (1983, meters)","4,400","2,000,006","",Oracle,""
"82,451","Wyoming 4902, East Central Zone (1927)","4,497","2,000,007","",Oracle,""
"82,452","Wyoming 4902, East Central Zone (1983, US Survey feet)","4,497","2,000,006","",Oracle,""
"82,453","Wyoming 4902, East Central Zone (1983, meters)","4,400","2,000,006","",Oracle,""
"82,454","Wyoming 4903, West Central Zone (1927)","4,497","2,000,007","",Oracle,""
"82,455","Wyoming 4903, West Central Zone (1983, US Survey feet)","4,497","2,000,006","",Oracle,""
"82,456","Wyoming 4903, West Central Zone (1983, meters)","4,400","2,000,006","",Oracle,""
"82,457","Wyoming 4904, Western Zone (1927)","4,497","2,000,007","",Oracle,""
"82,458","Wyoming 4904, Western Zone (1983, US Survey feet)","4,497","2,000,006","",Oracle,""
"82,459","Wyoming 4904, Western Zone (1983, meters)","4,400","2,000,006","",Oracle,""
"82,460",MGA94 Zone 47,"4,400","2,000,012","",Navigate,""
"82,461",MGA94 Zone 48,"4,400","2,000,012","",Navigate,""
"82,462",MGA94 Zone 49,"4,400","2,000,012","",Navigate,""
"82,463",MGA94 Zone 50,"4,400","2,000,012","",Navigate,""
"82,464",MGA94 Zone 51,"4,400","2,000,012","",Navigate,""
"82,465",MGA94 Zone 52,"4,400","2,000,012","",Navigate,""
"82,466",MGA94 Zone 53,"4,400","2,000,012","",Navigate,""
"82,467",MGA94 Zone 54,"4,400","2,000,012","",Navigate,""
"82,468",MGA94 Zone 55,"4,400","2,000,012","",Navigate,""
"82,469",MGA94 Zone 56,"4,400","2,000,012","",Navigate,""
"82,381","UTM Zone 45, Southern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
"82,382","UTM Zone 46, Northern Hemisphere (WGS 84)","4,400","2,000,002","",Oracle,""
